,model,batch_size,learning_rate,epoch,neurons,mse_all,mse1,mse2,mse3,mse4,mse5,mse6,mse7,mse8,mse9,mse10,mse11,mse12,mse13,mse14,mse15,mse16,mse17,mse18,mse19,mse20,mse21,mse22,mse23,mse24
13,13.0,200.0,0.001,25.0,64.0,0.10948725685848754,0.0026867878060742307,0.003973462787679366,0.00670156217878981,0.005732167094602507,0.009304313121377177,0.027226804322207067,0.021679975976883488,0.0232648812611561,0.040026800271169755,0.04853458285277832,0.01680281630792039,0.025752741114974612,0.026679884546462813,0.02959811889257315,0.019495074586137175,0.022210399607020804,0.025103700001076333,0.024084784978614812,0.010070823129082095,0.022691840910568754,0.016240555986679384,0.008761724798199625,0.007124430593146488,0.006757480436875112
14,14.0,200.0,0.001,25.0,32.0,0.11206177715309262,0.007025731407711597,0.012655663627001887,0.01667345273554973,0.011415540345878987,0.005641619371702591,0.008730007788504987,0.023335025275236065,0.029217021771954323,0.016989622484502642,0.04567236112600973,0.021405217773183268,0.06773884828696346,0.025460635628224166,0.04094726850512483,0.022742019353049366,0.028712331348002208,0.023824625858885336,0.027563403588476545,0.010154333194579009,0.014248749216711017,0.010306102656774754,0.008489542317685764,0.0063009601306683845,0.006235860384485028
15,15.0,300.0,0.001,25.0,128.0,0.10369525370176917,0.002726379944903944,0.0036025100035078934,0.004675518622750009,0.006102731555943719,0.009166869386726338,0.02165909930320732,0.017046125176211936,0.02684871469205888,0.035047404852989225,0.03934094823958862,0.015792509445423628,0.02242462231835247,0.01754483091944111,0.023493959233034177,0.020648136943585277,0.022429833914935554,0.022795709816195192,0.01927944022037304,0.010092444584093502,0.029046982737137836,0.017781120921629583,0.011211112358646618,0.006551769950325315,0.006852440880869935
16,16.0,300.0,0.001,25.0,64.0,0.11112787635559845,0.0027553223316978703,0.0036222851404992705,0.005870501450437296,0.00803277022795108,0.011316990566546361,0.02336988606822862,0.021137953130207214,0.02878672174574603,0.029614036412998472,0.052177021510955796,0.019653680671184254,0.02438418944405149,0.02301680609456401,0.025646736445068014,0.022259031603029937,0.028837454581624858,0.018861342933806976,0.024168008688314892,0.009261601585932748,0.020570849237422868,0.023805782184091923,0.011763040882227582,0.006582185647638585,0.010256880515715322
17,17.0,300.0,0.001,25.0,32.0,0.10963384724506986,0.0025885126561742268,0.003542478629511858,0.0087156542818723,0.014645388134298944,0.005403837485861846,0.017862588341385256,0.017411914529742493,0.023961728089791086,0.04636131842874418,0.06374113392773385,0.03258165072579955,0.03300106023820837,0.01434400546412638,0.02227897956214147,0.027061970976913347,0.028261783528142716,0.028321218953687444,0.022524068148895526,0.00966449811198529,0.017725159284322316,0.014003753752138122,0.008193715998351819,0.006495993752821103,0.006379559096665434
18,18.0,100.0,0.0001,25.0,128.0,0.10780516779724951,0.003855142776412415,0.004661521114431736,0.006203444005332101,0.005704013806750617,0.010234142140279522,0.02629127964418818,0.017430290697876296,0.024951996804452724,0.03374706671051176,0.04086261579757008,0.015252424534774038,0.02908759728647127,0.020247322535284003,0.026334772887245412,0.01989386089059965,0.0231819705196618,0.019186015235828108,0.021330088944669135,0.009429426036402502,0.02583678667159056,0.018510818799697668,0.01471358913989365,0.006628930987183305,0.007072074062396087
19,19.0,100.0,0.0001,25.0,64.0,0.11988065417649911,0.005885123528811208,0.006353783089071305,0.010856968013393845,0.010908583541301772,0.00559553914573284,0.014092223062285235,0.00810672936726893,0.04489675085982287,0.04611197832969664,0.0741184054671744,0.027752307749470274,0.03386766228879853,0.038203000049553494,0.047504080707378125,0.03285423277724648,0.03914445199240464,0.02883988115493534,0.03305877335079781,0.008706544902531286,0.01191804504605289,0.008967905404851205,0.009435775840274998,0.006321204994915017,0.00793185415394164
20,20.0,100.0,0.0001,25.0,32.0,0.14173853650223153,0.00580385016105091,0.005581962274034698,0.01985811761088405,0.029236259156651512,0.0053651922228647375,0.009003215555443962,0.00557475702852641,0.05181152512245175,0.06665014594044509,0.1058235925074907,0.04204837361216775,0.07275062277591457,0.07521883134746428,0.06919737728302675,0.03157995550283775,0.061589742395143324,0.06495441826435469,0.047117293508893855,0.00908005584689165,0.01023949205643554,0.008276165786633484,0.012342196942164528,0.007087821775353218,0.015337058200611292
21,21.0,200.0,0.0001,25.0,128.0,0.1214754802892098,0.005131525486084406,0.005548612507805588,0.012362532307169402,0.010720060446149779,0.005158219158353868,0.013042143035571394,0.010561783988526707,0.04521212955567252,0.048092794500295605,0.07426389337696794,0.034385809752181855,0.03849816077983436,0.0350912583102699,0.046375823032444315,0.032242033393730316,0.034124914855532935,0.036725939172576896,0.03337370787553973,0.008774184368949205,0.01365983462199297,0.010177329223993874,0.007249006618794382,0.00617294570427477,0.007016981546939788
22,22.0,200.0,0.0001,25.0,64.0,0.1369305887225941,0.008726743855308472,0.009176961308160729,0.017297629455954755,0.02068090218504286,0.004678315808734597,0.010419969743789661,0.006904010380909566,0.06309902691854251,0.06574093258944058,0.07849444540613423,0.061508389388108896,0.06526664695282151,0.045336187501981304,0.05882291612884261,0.046425486787504154,0.04652368377889062,0.050005148431763374,0.0389256458268341,0.01109152109342473,0.011090138987354609,0.008611999723641562,0.007225452007104342,0.007437306344341999,0.008319929110806612
23,23.0,200.0,0.0001,25.0,32.0,0.180668051187343,0.028047007024398517,0.023840916234635773,0.01279958843278397,0.03054309230828761,0.006680174045293778,0.027726541128410363,0.00899324411623334,0.0556217356477095,0.07840394858535821,0.16360555808641747,0.09364569231044592,0.10199273067736278,0.08585612333761941,0.13380492713325068,0.05908869071118768,0.08058790427902625,0.09941831559336171,0.0664092550227187,0.01305700820037552,0.009594233883828443,0.03571063022803333,0.03559020982354562,0.008983522329651243,0.008380170065095463
24,24.0,300.0,0.0001,25.0,128.0,0.12635742968276498,0.006275713404987383,0.007340400422446273,0.011923056144382967,0.01237990632576087,0.005318545208676083,0.011832187531994727,0.01121892030983035,0.04381852831110775,0.05023036855088464,0.07099944159703421,0.04734925652620055,0.0411775713130032,0.04015815258946674,0.04766637042709894,0.03588493522891789,0.039703232382622355,0.03245350014373043,0.042706718755535125,0.009107065545967925,0.014514605534125827,0.011473481179548514,0.007022423815229696,0.006867957482726076,0.006178632687644445
