,model,batch_size,learning_rate,epoch,neurons,mse_all,mse1,mse2,mse3,mse4,mse5,mse6,mse7,mse8,mse9,mse10,mse11,mse12,mse13,mse14,mse15,mse16,mse17,mse18,mse19,mse20,mse21,mse22,mse23,mse24
10,10.0,100.0,0.001,25.0,64.0,0.1045396102446844,0.003991591909795601,0.004220913256767032,0.00835309480833954,0.006734047774409964,0.00732867227465831,0.022519265306513835,0.015318106885281745,0.025290016429726277,0.02848637245143204,0.04255558941196628,0.025677731394827798,0.021416053698190475,0.024425613011912754,0.03702755976375179,0.022713811954978666,0.0288112523109033,0.02771695248592238,0.023381082736937422,0.009635131765723991,0.00969380962773257,0.01252988955721893,0.007303330784113114,0.007926470453292637,0.007453664842875036
11,11.0,100.0,0.001,25.0,32.0,0.11700665833987707,0.005623687612479961,0.004033824196561309,0.012166039468437811,0.00902461187848107,0.005323708825018451,0.021961485053966064,0.009012938921902656,0.04836594334010683,0.04184928157451612,0.0638512036056383,0.032681077273361794,0.05114696717890523,0.041201674559588085,0.03292928702039445,0.024855020467501397,0.030239836721166202,0.035942330764117576,0.028887637091764944,0.009114826585448108,0.015836227513351547,0.008186242272789647,0.006217773000632076,0.005723950376502393,0.007639256251758292
12,12.0,200.0,0.001,25.0,128.0,0.09876456357014972,0.0025956498828776106,0.0034251437099539588,0.006397831296865226,0.0048054766544791535,0.010147934237617843,0.02492233445819278,0.021052838316401545,0.016827072511148185,0.027517380967501087,0.03402953641194943,0.019596597759496678,0.020744338855168788,0.01942143887828068,0.02813769879700352,0.016979167305284697,0.023251950401872525,0.024859677180216314,0.022204345950486735,0.008621323509188077,0.018112291126494772,0.010065058134489026,0.006736873754981179,0.005938814624138098,0.006616561207070426
13,13.0,200.0,0.001,25.0,64.0,0.1021262577484699,0.003074740645061875,0.0036679196485584127,0.01410124603915279,0.006188554304556265,0.008016795139201963,0.025625881266299978,0.01962210066090495,0.018951008187589987,0.042097803414728366,0.027953341068820355,0.015272081934578187,0.02667114866801591,0.021005563621059653,0.027875787470550945,0.01785640381922031,0.024427608250442445,0.02430366682122022,0.019272211940609518,0.008517167182744046,0.016453565634465376,0.011034589551445251,0.007406593748863428,0.006365382965449463,0.005759372706067359
14,14.0,200.0,0.001,25.0,32.0,0.16869889959977816,0.008737767927527026,0.004051759425040377,0.01900168466522458,0.03742113980647819,0.01845028602490992,0.006782260792310815,0.005770184244864132,0.0832302360065481,0.13170713941699935,0.10829304245726233,0.106837290207332,0.1004883568113597,0.15281031310607773,0.04455686905072311,0.05509643912302097,0.06714731225715898,0.12630062818135723,0.05805851407599693,0.009020527859554395,0.00977970744531752,0.00775627503269964,0.016372809319154743,0.009488423458312068,0.015954695342615448
15,15.0,300.0,0.001,25.0,128.0,0.10036340188260003,0.002568661403397976,0.003269312436338856,0.00494702500587467,0.005226235256709857,0.012398038774975646,0.029763651766842276,0.02293762642387989,0.02518638021889307,0.020063777797656595,0.03944788376487748,0.015461885157489736,0.015364457680995465,0.019461537154762246,0.021397648134481254,0.02200371743589124,0.024199257178769345,0.023830860425666626,0.02619838747897262,0.008627772532558756,0.015509450887558401,0.012673479424586515,0.008343779994723579,0.0061557964706389365,0.00685093252836825
16,16.0,300.0,0.001,25.0,64.0,0.10783723639565852,0.003708966418700146,0.003315889340198331,0.008011624289704325,0.008342079809850725,0.008655016144162699,0.01543556456477169,0.023924040031596674,0.03023977540102157,0.02884882240166023,0.060167350102514845,0.02227608379628964,0.025529302907974297,0.016681192519602463,0.026072356745840818,0.01909996279731922,0.025784357147310564,0.024717295112848564,0.025791867967945862,0.008976239415135286,0.019872660155532896,0.012509029051092082,0.008328316533558996,0.006206861634243058,0.006047421472787088
17,17.0,300.0,0.001,25.0,32.0,0.11143737133588448,0.0029447283418327836,0.0049421442067907,0.009639876902907511,0.009919361558068144,0.0059727210475300435,0.01697659895435918,0.017404321439534756,0.028820328409876,0.03606781923449063,0.05318506943673891,0.02533080480106093,0.028606950951537497,0.038853922431279074,0.01964734704748007,0.020299910962629092,0.030865004657866124,0.027268168327046576,0.039689321172456896,0.009095906650663763,0.02394704580880442,0.010305284241177695,0.0072790035156859315,0.006444110082692888,0.0066268499207995536
18,18.0,100.0,0.0001,25.0,128.0,0.1810846085395532,0.026348045461919916,0.029099057535423082,0.041227651008000604,0.0618500277399161,0.005240922470779917,0.004434803579485065,0.004065758900331545,0.13430924940443736,0.13660520407808358,0.11759131849906511,0.08082824117189444,0.1518510470537849,0.08715791880994857,0.09873512117672059,0.041844652860221675,0.053070457184974114,0.0628530209816133,0.06088541841722201,0.03987249835369638,0.010403062446730876,0.015060232955324661,0.025803629585489443,0.006766343870346042,0.007793524977469814
19,19.0,100.0,0.0001,25.0,64.0,0.25350502898595023,0.025883859567065366,0.03885084243205196,0.06514322964166554,0.08059081727547639,0.02335100555066194,0.016140587582529935,0.018402931276374244,0.14814520526459152,0.19457514519066718,0.2328379716521189,0.17244480671675919,0.15282662351710322,0.13924495023395977,0.17246292708166644,0.16040326849254258,0.11354213313077707,0.08978387104887477,0.14790010121714228,0.04894823400501993,0.04138184750783583,0.03625493893634197,0.038700464573899335,0.0828400183927744,0.03248267358331236
