,model,batch_size,learning_rate,epoch,neurons,mse_all,mse1,mse2,mse3,mse4,mse5,mse6,mse7,mse8,mse9,mse10,mse11,mse12,mse13,mse14,mse15,mse16,mse17,mse18,mse19,mse20,mse21,mse22,mse23,mse24
10,10.0,100.0,0.001,25.0,64.0,0.15039058446732234,0.015631057891655076,0.0029511915074374793,0.029208343358686953,0.05035161627574157,0.01575645321434447,0.006200386014859909,0.00698873008792525,0.06162112669907425,0.06953514581351235,0.06566405664975836,0.08762295950035351,0.15415787997142333,0.07352733542304851,0.040023370405210854,0.040873985704686096,0.04019932905844124,0.0462077482789372,0.05631060851716708,0.026423256166747164,0.009602408816958112,0.010459824617939123,0.011733963607509846,0.03622958414247936,0.012842200175269802
11,11.0,100.0,0.001,25.0,32.0,0.18560841774481016,0.015016093477964908,0.020565134726858683,0.0270738951778837,0.04472277061183802,0.006022187421429563,0.008621875678021692,0.0071838350767533254,0.13431827320741546,0.08928564409074757,0.16625349510107257,0.12287064070020567,0.12520599389387513,0.12927152816827395,0.13870639462854872,0.08365397086936821,0.055397735958847776,0.0902012943380813,0.03937402848323611,0.059608184841609034,0.009612031385491791,0.018523922097630954,0.010062514552482565,0.006942669432238876,0.010725093570010587
12,12.0,200.0,0.001,25.0,128.0,0.1442191967918225,0.0071553423999515245,0.030281507393278256,0.031324070339227905,0.03138297156628837,0.011175847019062362,0.008952108395647054,0.008789790949779757,0.05729476837563674,0.0672713865004514,0.11251487761166652,0.04184830325856328,0.06627888931720195,0.05334817061069477,0.03930796742582765,0.05172804197546508,0.03841344224299122,0.05410308689100483,0.05427865228260538,0.01522090275426155,0.009737290403367918,0.015662985550157472,0.00901146994183732,0.031553729024132,0.01385277507177149
13,13.0,200.0,0.001,25.0,64.0,0.15150898651735792,0.020697792520231663,0.0424982826755128,0.007043467994166851,0.0730263729240457,0.013979708818853536,0.030907340115710055,0.005714420609215042,0.1332689899970208,0.0424474743103714,0.1015521381273001,0.103014170305863,0.03058221577354937,0.06967603648857162,0.09736486534538447,0.027714652218577124,0.024914795242456267,0.01803410635165315,0.017840917549890915,0.0336591153097209,0.022531738181605847,0.006762597636728457,0.020440871746697162,0.009815309254952082,0.010156071374476697
14,14.0,200.0,0.001,25.0,32.0,0.21287430168087682,0.011114676683160666,0.0270595201633885,0.06273638069442412,0.08018729495587883,0.022834149760157955,0.01513780432958239,0.0050303366040155804,0.12648071843376055,0.12572082021896158,0.13181053347721855,0.11866049057110674,0.13267036549980368,0.11373631559585846,0.2153426151843772,0.11955198252579428,0.0999347249130184,0.09610480167265878,0.09797389762300548,0.019222494590987356,0.018251276343967837,0.015113311071243475,0.03017783024500446,0.0293969835759955,0.03883482937326561
15,15.0,300.0,0.001,25.0,128.0,0.13008220040561255,0.028376061489861073,0.024252058993867686,0.016764338108696875,0.019202412278668594,0.0051906820940838825,0.010766316602441739,0.011718173148149389,0.08186331286458644,0.03009571787459457,0.12018007154982563,0.05750388930793292,0.025852624364204643,0.059904904058567826,0.03709147713399647,0.04687133255361216,0.024431247800868243,0.04013656431985306,0.0414355912094707,0.013894166479021853,0.011691670306199524,0.009157129671769557,0.009815539120593719,0.012529394557347601,0.007617339228396186
16,16.0,300.0,0.001,25.0,64.0,0.15779741327989133,0.024821983545113863,0.00997790851780156,0.028306908219440808,0.023597965802550885,0.011008493217114782,0.010329824751828866,0.012598141649573373,0.06997166645029598,0.04911470396946616,0.11323857113266678,0.06839981248867087,0.09794557462418793,0.05523563678372993,0.06317652171357796,0.09725894690924507,0.05117962527046971,0.06055365188849431,0.0741964780991838,0.021663014910680994,0.008000799365281173,0.008862936630142816,0.027010523019889866,0.009136203970398294,0.023625940642080425
17,17.0,300.0,0.001,25.0,32.0,0.25117648519688995,0.026803074023684665,0.06174856897058273,0.0305107748090562,0.04339154664107821,0.014383268791040562,0.021000439425064504,0.006104415954004709,0.16480434558379628,0.30418141306584523,0.25065836534035923,0.19932344777127514,0.19435179068365696,0.2233647184309814,0.17233549408889187,0.18855189818306686,0.15889392315263448,0.16485218417950215,0.09738729711268346,0.03397390678731169,0.01927705265160056,0.028722253069506692,0.010426728218115605,0.041246088648714554,0.03443103647456082
18,18.0,100.0,0.0001,25.0,128.0,0.16990507202872393,0.010432194133017715,0.030351739198025005,0.09977136748729334,0.06753223571901922,0.00601583620213988,0.00843732039241633,0.012070715217894499,0.10248441314707364,0.07114519367546637,0.14803115068775174,0.06577565011557428,0.08430863217299807,0.057515963899627515,0.07951348304128934,0.09363968869221394,0.04938975190158723,0.09936215526231094,0.025659327485023066,0.02336194675765624,0.013732743682508819,0.007737474302948215,0.014928974806478416,0.01808588341000068,0.030873645413264553
19,19.0,100.0,0.0001,25.0,64.0,0.23612129355690903,0.05755187798573181,0.04255463478568127,0.10643625680203676,0.11257146672045008,0.009847306402046715,0.004874657972634623,0.014863537628137495,0.28646499493833505,0.08427296173949635,0.09946103773468865,0.15401450837392675,0.034169065647002804,0.06901448150427962,0.3106401844904806,0.0920175349707612,0.19196931697650296,0.1236062397383321,0.05829592393295796,0.038467646360814456,0.022126156421017062,0.04427466982027526,0.07950134486924236,0.1266242372227202,0.04730863345333702
20,20.0,100.0,0.0001,25.0,32.0,0.25191997575770947,0.099539922633074,0.03376492121878713,0.2523473757678201,0.05704993644867265,0.024101357519723657,0.045641663553278415,0.015387216430150176,0.0885376200105069,0.07578363787543725,0.25391530752556213,0.15428157546895546,0.2261983169083982,0.10807839148273027,0.2286555411101175,0.11544347217598236,0.12128906616321168,0.2740641797186791,0.10132898498972748,0.032827365637531934,0.020370964746331984,0.02922286845243859,0.04827453375487042,0.009696864845538453,0.039303020005340854
21,21.0,200.0,0.0001,25.0,128.0,0.18565863540011343,0.09791256212263978,0.00907432825494237,0.023049967614532797,0.06645489545684354,0.022383416433081886,0.017852652355584746,0.011634749035775686,0.16108231125842207,0.11291457799256915,0.031247153855273317,0.03123540949295424,0.09436492770251928,0.05108588020737129,0.08731014540889868,0.06187644845307832,0.03908369176394245,0.08798371708712589,0.11548823696676648,0.012131665510500923,0.037823345561971505,0.015641280856269247,0.07147282210599773,0.04473097836202298,0.0524605931945661
22,22.0,200.0,0.0001,25.0,64.0,0.2762369720586328,0.04655737833483359,0.13811053555304856,0.05161353756037154,0.04743488204328758,0.018261725097936263,0.02186141504788243,0.1121714070270678,0.2232203646097547,0.38507515306926304,0.11976840807074554,0.157044607314318,0.1051565427779333,0.198388192220712,0.17469354081386415,0.22038272246243895,0.050546195899217196,0.14665214004064603,0.18752476681842198,0.11651762898233406,0.018051725166178843,0.027764176261547088,0.07886625712455425,0.09597225534178229,0.07080744847066173
23,23.0,200.0,0.0001,25.0,32.0,0.3188656409284725,0.08594050987248855,0.18593888425058552,0.05725738003691978,0.05072321408072707,0.1341604848043083,0.20144173299134538,0.01993907627921109,0.18283512390794274,0.32825401692666517,0.3187513269139617,0.20362985877275688,0.1992585735310368,0.12361607992075936,0.1769972768213817,0.2649320470531433,0.11962514565985113,0.13214578535412277,0.15321795323583948,0.08463893260256687,0.066851011124751,0.13960228822483028,0.07686648936636697,0.0652063265002729,0.03586675788301221
24,24.0,300.0,0.0001,25.0,128.0,0.25202783758672326,0.08536738324777825,0.0698468190836538,0.21231284029857397,0.05705453541421032,0.029125129822147173,0.013486238099788378,0.012650059203740408,0.14332400432338954,0.12182813948693419,0.23610972533192495,0.12790543026211135,0.10956675087717785,0.11401236563427727,0.19902338220966356,0.14140187102908952,0.0980166494343159,0.1414911856998259,0.16511722387759173,0.0494928666862648,0.007579753713915531,0.011612356715041409,0.08050272868973449,0.03721323530293524,0.06606609224058342
25,25.0,300.0,0.0001,25.0,64.0,0.2355363292247116,0.021478224689639454,0.08371501253646853,0.04448714875467471,0.18505786068094693,0.018808094592134443,0.02492838623759883,0.012631338071642736,0.08397319199508121,0.08029670648125097,0.14589103237104517,0.13875233199456735,0.0654976214818458,0.15986186542082154,0.16710241554557806,0.1484439496320388,0.15668328678074636,0.05867825111063313,0.0697259288390749,0.1044825851693082,0.09111942000122296,0.01167457483786603,0.03726656586517677,0.07170551614845719,0.03328003372807031
26,26.0,300.0,0.0001,25.0,32.0,0.32035138288949466,0.13674965628175112,0.044394874627248934,0.16116412345121284,0.2219158914294405,0.03462051180349189,0.024897028067581182,0.02179983015587953,0.14136977098755787,0.12865369500494442,0.07048740218688085,0.08422645041062725,0.3802367200903133,0.22344693329491036,0.388507132213228,0.11281297951903045,0.3483834802930587,0.18026710920593073,0.2655813066088959,0.15918624491600072,0.0194893514964146,0.0712025213001533,0.30300898529807996,0.05782812353880571,0.022871979529074653
