,epoch0,epoch1,epoch2,epoch3,epoch4,epoch5,epoch6,epoch7,epoch8,epoch9,epoch10,epoch11,epoch12,epoch13,epoch14,epoch15,epoch16,epoch17,epoch18,epoch19,epoch20,epoch21,epoch22,epoch23,epoch24,epoch25,epoch26,epoch27,epoch28,epoch29,epoch30,epoch31,epoch32,epoch33,epoch34,epoch35,epoch36,epoch37,epoch38,epoch39,epoch40,epoch41,epoch42,epoch43,epoch44,epoch45,epoch46,epoch47,epoch48,epoch49
0,11.916211128234863,1.7663238048553467,0.769560694694519,0.41629427671432495,0.19124870002269745,0.08822497725486755,0.04439208656549454,0.02510940469801426,0.01602615788578987,0.011847801506519318,0.010134099051356316,0.009110999293625355,0.008743034675717354,0.00845225341618061,0.008325878530740738,0.008223566226661205,0.008156574331223965,0.008109071291983128,0.007491521071642637,0.007382615469396114,0.007096780464053154,0.007289408706128597,0.007256713230162859,0.0069068497978150845,0.006934876088052988,0.00685663428157568,0.006817534100264311,0.006833390798419714,0.006691717077046633,0.006696021184325218,0.006680996157228947,0.006663525011390448,0.006658765487372875,0.006591788027435541,0.006598002277314663,0.006597540341317654,0.006594465579837561,0.006591052282601595,0.00658890325576067,0.006551223341375589,0.0065525914542376995,0.00655275397002697,0.006532789207994938,0.00653297733515501,0.006532883737236261,0.006532679311931133,0.006532447878271341,0.006522240117192268,0.006522253155708313,0.006522209849208593
1,16.625337600708008,14.040068626403809,8.686015129089355,5.634833335876465,3.5296483039855957,2.130646228790283,1.3564800024032593,0.9067929983139038,0.6197082996368408,0.42534708976745605,0.2899717092514038,0.19818845391273499,0.13554687798023224,0.09402233362197876,0.06506999582052231,0.04609745368361473,0.03348451107740402,0.024687109515070915,0.01842324621975422,0.014311296865344048,0.011932983994483948,0.01028319913893938,0.009079065173864365,0.00838560052216053,0.007871884852647781,0.007470120210200548,0.007299050688743591,0.007151476107537746,0.007040262687951326,0.006985682062804699,0.006943959277123213,0.006915629375725985,0.006902167573571205,0.006888558156788349,0.006697213277220726,0.006709704175591469,0.006690830923616886,0.006658704020082951,0.006652651820331812,0.0066670868545770645,0.006586426869034767,0.006593795493245125,0.00659065879881382,0.006533301901072264,0.006531624123454094,0.006530188489705324,0.006529452279210091,0.0065070874989032745,0.006507786922156811,0.006508246995508671
2,6.601926326751709,32.491905212402344,7.580657005310059,8.605628967285156,4.999389171600342,3.567636251449585,0.6586059927940369,0.9448233246803284,0.5501822829246521,0.3865407705307007,0.1932949274778366,0.2547793686389923,0.14782188832759857,0.11203040182590485,0.09025322645902634,0.07131565362215042,0.06966102123260498,0.054975517094135284,0.05576106905937195,0.04601579159498215,0.04580521211028099,0.03972833976149559,0.03871278464794159,0.034751687198877335,0.03333362191915512,0.030446087941527367,0.028850581496953964,0.026648972183465958,0.025231609120965004,0.023621084168553352,0.022430462762713432,0.02121446281671524,0.02022506669163704,0.019283156841993332,0.018469303846359253,0.017718559131026268,0.017035631462931633,0.016413383185863495,0.015838468447327614,0.015311270020902157,0.014818763360381126,0.014365525916218758,0.013941958546638489,0.013547176495194435,0.013177324086427689,0.012831826694309711,0.012506645172834396,0.012200822122395039,0.011912835761904716,0.011641120538115501
3,1.7053906917572021,28.252927780151367,26.464923858642578,3.0862009525299072,8.912569046020508,1.9523743391036987,4.453960418701172,1.7436879873275757,2.386673927307129,1.1638816595077515,0.7993822693824768,1.1998356580734253,0.6246427893638611,0.5204353332519531,0.627479076385498,0.3228723704814911,0.3373093903064728,0.3281204402446747,0.16948887705802917,0.21989381313323975,0.16065005958080292,0.10403218865394592,0.13525623083114624,0.0747881531715393,0.07660820335149765,0.0706745907664299,0.04430405795574188,0.05162521079182625,0.035848554223775864,0.0334765687584877,0.02881121076643467,0.02458462305366993,0.02157430164515972,0.019616883248090744,0.017175018787384033,0.015305767767131329,0.014722777530550957,0.012474024668335915,0.012681370601058006,0.010963276959955692,0.010922950692474842,0.010110147297382355,0.009749247692525387,0.009375864639878273,0.009051519446074963,0.00880507007241249,0.008605084381997585,0.008372185751795769,0.008258652873337269,0.008098461665213108
4,0.5890499949455261,0.12252084165811539,0.050720687955617905,0.04180993512272835,0.04273907467722893,0.041363853961229324,0.040757909417152405,0.03852399066090584,0.038462866097688675,0.03948788344860077,0.029968176037073135,0.026573501527309418,0.02525918185710907,0.022880295291543007,0.023446418344974518,0.02548552304506302,0.020486483350396156,0.013163154013454914,0.013560316525399685,0.011143911629915237,0.010103181935846806,0.007541021332144737,0.008168455213308334,0.007810363080352545,0.007339103147387505,0.007227424997836351,0.0071003735065460205,0.006955971475690603,0.006975165102630854,0.006908346898853779,0.006784568540751934,0.006801612675189972,0.006799801252782345,0.006732699926942587,0.006735022645443678,0.006735130678862333,0.0067028566263616085,0.006703744176775217,0.006703945342451334,0.006687351036816835,0.006687635090202093,0.0066877566277980804,0.006679251324385405,0.006679363548755646,0.006679432466626167,0.00667948042973876,0.0066795204766094685,0.006679555866867304,0.006675079930573702,0.006675124168395996
5,0.3899792432785034,0.3611641228199005,0.19807159900665283,0.09999853372573853,0.06311197578907013,0.048770781606435776,0.0293272715061903,0.020463641732931137,0.01572909764945507,0.01277395710349083,0.010983647778630257,0.009913722984492779,0.008913367986679077,0.008238435722887516,0.007745692506432533,0.007467036601155996,0.0072789485566318035,0.007142351474612951,0.00702559994533658,0.0069274986162781715,0.006822182796895504,0.00674306508153677,0.006700234953314066,0.006666088011115789,0.006583171430975199,0.00650813290849328,0.006507160607725382,0.006457907613366842,0.006421580445021391,0.006417300086468458,0.00640616100281477,0.0063555678352713585,0.006340146530419588,0.0063355425372719765,0.006325117312371731,0.006305163260549307,0.006300441455096006,0.006295779254287481,0.006292186677455902,0.006287769414484501,0.006277171894907951,0.0062750861980021,0.006272615399211645,0.006267180200666189,0.006266171578317881,0.00626504048705101,0.006262118462473154,0.006261545233428478,0.006260981317609549,0.006260411813855171
6,0.21939629316329956,0.28058576583862305,0.3088108003139496,0.21815505623817444,0.14902740716934204,0.07441346347332001,0.07806837558746338,0.04840698838233948,0.04396570846438408,0.03433716669678688,0.028134677559137344,0.025791844353079796,0.020629016682505608,0.017825648188591003,0.016212722286581993,0.013799427077174187,0.013233509846031666,0.011331871151924133,0.011770454235374928,0.01082182489335537,0.010368917137384415,0.00948456209152937,0.009100661613047123,0.00873427465558052,0.008338210172951221,0.008144927211105824,0.007953612133860588,0.00782308354973793,0.007676307111978531,0.007551843766123056,0.007398471236228943,0.007342563010752201,0.00733946543186903,0.007163893897086382,0.007013868540525436,0.007043779827654362,0.007018170785158873,0.006901740562170744,0.006927683483809233,0.006924886722117662,0.006919099483639002,0.006827882491052151,0.006798549555242062,0.006810661405324936,0.00678161159157753,0.0067449528723955154,0.006744711194187403,0.006737132091075182,0.006730389781296253,0.006722870282828808
7,0.1868772655725479,0.3108314275741577,0.3619716465473175,0.2312082052230835,0.14764009416103363,0.12346737086772919,0.08142412453889847,0.05491717532277107,0.04295641556382179,0.03797946497797966,0.032726336270570755,0.027357127517461777,0.02183707058429718,0.022054055705666542,0.01886771060526371,0.012170360423624516,0.014368835836648941,0.012317788787186146,0.010309610515832901,0.00996277667582035,0.009678523987531662,0.009611042216420174,0.008891305886209011,0.008327804505825043,0.00850890763103962,0.008579039014875889,0.008214706555008888,0.008033758960664272,0.007937934249639511,0.007846963591873646,0.007814713753759861,0.007742452900856733,0.0076638818718492985,0.007634493988007307,0.007615223526954651,0.007602207362651825,0.007601301651448011,0.007601121906191111,0.007595268078148365,0.0075948480516672134,0.007593912072479725,0.007588712964206934,0.007587823085486889,0.0075867618434131145,0.007583423051983118,0.007582783233374357,0.007582106161862612,0.007580263540148735,0.0075799026526510715,0.007579535245895386
8,0.06822413206100464,0.013091405853629112,0.009013938717544079,0.006692846305668354,0.005602582357823849,0.004703478422015905,0.004137177485972643,0.0035340492613613605,0.0031637996435165405,0.002905268454924226,0.002747504971921444,0.0026197994593530893,0.002473399741575122,0.002276563784107566,0.002155572408810258,0.0020449194125831127,0.001934904488734901,0.0018705278635025024,0.0018258346244692802,0.001768989022821188,0.001736099598929286,0.0017158548580482602,0.00169714807998389,0.0016808074433356524,0.0016720101702958345,0.0016625445568934083,0.0016543121309950948,0.0016498446930199862,0.0016451439587399364,0.0016403733752667904,0.0016356116393581033,0.001630812999792397,0.0016264613950625062,0.0016240464756265283,0.0016215561190620065,0.0016192684415727854,0.0016179982339963317,0.0016167055582627654,0.0016155255725607276,0.001614864682778716,0.0016141930827870965,0.0016135802725329995,0.001613236148841679,0.0016128867864608765,0.0016125686233863235,0.0016123892273753881,0.0016122082015499473,0.0016120425425469875,0.001611947431229055,0.0016118512721732259
9,0.1531311422586441,0.03475676849484444,0.01687779650092125,0.01115357968956232,0.00894246343523264,0.00782125722616911,0.006454720627516508,0.0054178605787456036,0.0049583883956074715,0.004643609747290611,0.004310517106205225,0.0040386444889009,0.0038342918269336224,0.0036628381349146366,0.0035200538113713264,0.00338956480845809,0.0032633512746542692,0.0031547443941235542,0.0030495424289256334,0.002954597817733884,0.0028621891979128122,0.002774519380182028,0.0027052194345742464,0.0026646098122000694,0.0026240982115268707,0.0025852113030850887,0.002553605707362294,0.0025345981121063232,0.0025156771298497915,0.0025000369641929865,0.0024906888138502836,0.0024812468327581882,0.0024733308237046003,0.0024685412645339966,0.0024637067690491676,0.0024596715811640024,0.002457216614857316,0.002454733941704035,0.0024526522029191256,0.002451382577419281,0.0024500980507582426,0.0024490191135555506,0.002448361599817872,0.002447696402668953,0.0024471376091241837,0.0024467974435538054,0.0024464530870318413,0.0024461643770337105,0.002445988357067108,0.0024458104744553566
