,dato_Id,omrType,omrnr,iso_aar,iso_uke,fyllingsgrad,kapasitet_TWh,fylling_TWh,neste_Publiseringsdato,fyllingsgrad_forrige_uke,endring_fyllingsgrad
0,1995-01-08,EL,1,1995,1,0.6178746,5.975986,3.69241,0001-01-01T00:00:00,0.686428,-0.06855339
1,1995-01-08,VASS,2,1995,1,0.6076549,23.237947,14.120653,0001-01-01T00:00:00,0.70739126,-0.09973633
2,1995-01-08,EL,3,1995,1,0.6048634,9.14728,5.5328546,0001-01-01T00:00:00,0.60816824,-0.0033048391
3,1995-01-08,EL,4,1995,1,0.5577581,20.850529,11.629552,0001-01-01T00:00:00,0.61896706,-0.061208963
4,1995-01-08,VASS,3,1995,1,0.5670778,28.088022,15.928094,0001-01-01T00:00:00,0.7570149,-0.18993706
5,1995-01-08,EL,2,1995,1,0.63118875,33.898586,21.396406,0001-01-01T00:00:00,0.70997334,-0.078784585
6,1995-01-08,EL,5,1995,1,0.6068863,17.331083,10.517998,0001-01-01T00:00:00,0.6786566,-0.07177025
7,1995-01-08,NO,0,1995,1,0.6060421,87.20346,52.84897,0001-01-01T00:00:00,0.7525269,-0.14648479
8,1995-01-08,VASS,1,1995,1,0.63166434,35.877495,22.662535,0001-01-01T00:00:00,0.66479045,-0.033126116
9,1995-01-15,VASS,1,1995,2,0.60085565,35.877495,21.557196,0001-01-01T00:00:00,0.63166434,-0.030808687
10,1995-01-15,VASS,2,1995,2,0.5871013,23.237947,13.643028,0001-01-01T00:00:00,0.6076549,-0.020553648
11,1995-01-15,NO,0,1995,2,0.58025306,87.20346,50.600075,0001-01-01T00:00:00,0.6060421,-0.025789022
12,1995-01-15,EL,5,1995,2,0.5792602,17.331083,10.039207,0001-01-01T00:00:00,0.6068863,-0.027626157
13,1995-01-15,EL,2,1995,2,0.60597193,33.898586,20.541592,0001-01-01T00:00:00,0.63118875,-0.025216818
14,1995-01-15,EL,4,1995,2,0.5398058,20.850529,11.255238,0001-01-01T00:00:00,0.5577581,-0.017952263
15,1995-01-15,VASS,3,1995,2,0.5443517,28.088022,15.289762,0001-01-01T00:00:00,0.5670778,-0.022726119
16,1995-01-15,EL,1,1995,2,0.57970023,5.975986,3.4642804,0001-01-01T00:00:00,0.6178746,-0.03817439
17,1995-01-15,EL,3,1995,2,0.5725546,9.14728,5.237317,0001-01-01T00:00:00,0.6048634,-0.032308817
18,1995-01-22,EL,1,1995,3,0.54727525,5.975986,3.270509,0001-01-01T00:00:00,0.57970023,-0.032424986
19,1995-01-22,NO,0,1995,3,0.5602435,87.20346,48.85517,0001-01-01T00:00:00,0.58025306,-0.020009577
20,1995-01-22,VASS,3,1995,3,0.52240884,28.088022,14.67343,0001-01-01T00:00:00,0.5443517,-0.021942854
21,1995-01-22,VASS,1,1995,3,0.58107257,35.877495,20.84743,0001-01-01T00:00:00,0.60085565,-0.01978308
22,1995-01-22,EL,4,1995,3,0.5215523,20.850529,10.874641,0001-01-01T00:00:00,0.5398058,-0.018253505
23,1995-01-22,EL,2,1995,3,0.5926152,33.898586,20.088816,0001-01-01T00:00:00,0.60597193,-0.013356745
24,1995-01-22,EL,3,1995,3,0.544844,9.14728,4.98384,0001-01-01T00:00:00,0.5725546,-0.027710617
25,1995-01-22,VASS,2,1995,3,0.5692633,23.237947,13.22851,0001-01-01T00:00:00,0.5871013,-0.017838001
26,1995-01-22,EL,5,1995,3,0.5539758,17.331083,9.601002,0001-01-01T00:00:00,0.5792602,-0.02528435
27,1995-01-29,EL,2,1995,4,0.56692505,33.898586,19.217957,0001-01-01T00:00:00,0.5926152,-0.025690138
28,1995-01-29,VASS,3,1995,4,0.49816895,28.088022,13.99258,0001-01-01T00:00:00,0.52240884,-0.024239898
29,1995-01-29,EL,3,1995,4,0.5109396,9.14728,4.673707,0001-01-01T00:00:00,0.544844,-0.033904374
30,1995-01-29,NO,0,1995,4,0.5319221,87.20346,46.38545,0001-01-01T00:00:00,0.5602435,-0.028321385
31,1995-01-29,EL,4,1995,4,0.50093174,20.850529,10.444693,0001-01-01T00:00:00,0.5215523,-0.020620584
32,1995-01-29,VASS,2,1995,4,0.5413686,23.237947,12.580295,0001-01-01T00:00:00,0.5692633,-0.027894676
33,1995-01-29,VASS,1,1995,4,0.5497108,35.877495,19.722248,0001-01-01T00:00:00,0.58107257,-0.03136176
34,1995-01-29,EL,1,1995,4,0.50435114,5.975986,3.0139954,0001-01-01T00:00:00,0.54727525,-0.042924106
35,1995-01-29,EL,5,1995,4,0.52069944,17.331083,9.024286,0001-01-01T00:00:00,0.5539758,-0.03327638
36,1995-02-05,EL,3,1995,5,0.47660503,9.14728,4.359639,0001-01-01T00:00:00,0.5109396,-0.03433457
37,1995-02-05,EL,2,1995,5,0.5399678,33.898586,18.304144,0001-01-01T00:00:00,0.56692505,-0.026957273
38,1995-02-05,VASS,2,1995,5,0.51881623,23.237947,12.056225,0001-01-01T00:00:00,0.5413686,-0.022552371
39,1995-02-05,VASS,3,1995,5,0.4735832,28.088022,13.302014,0001-01-01T00:00:00,0.49816895,-0.024585754
40,1995-02-05,VASS,1,1995,5,0.51654756,35.877495,18.532434,0001-01-01T00:00:00,0.5497108,-0.03316325
41,1995-02-05,NO,0,1995,5,0.5040218,87.20346,43.95245,0001-01-01T00:00:00,0.5319221,-0.027900279
42,1995-02-05,EL,4,1995,5,0.48080233,20.850529,10.024983,0001-01-01T00:00:00,0.50093174,-0.020129412
43,1995-02-05,EL,5,1995,5,0.48999757,17.331083,8.492188,0001-01-01T00:00:00,0.52069944,-0.030701876
44,1995-02-05,EL,1,1995,5,0.4651997,5.975986,2.780027,0001-01-01T00:00:00,0.50435114,-0.03915143
45,1995-02-12,EL,2,1995,6,0.519426,33.898586,17.607807,0001-01-01T00:00:00,0.5399678,-0.020541787
46,1995-02-12,EL,3,1995,6,0.4462214,9.14728,4.081712,0001-01-01T00:00:00,0.47660503,-0.030383617
47,1995-02-12,VASS,1,1995,6,0.48857254,35.877495,17.528759,0001-01-01T00:00:00,0.51654756,-0.027975023
48,1995-02-12,EL,1,1995,6,0.42376363,5.975986,2.5324056,0001-01-01T00:00:00,0.4651997,-0.041436076
49,1995-02-12,VASS,2,1995,6,0.4972294,23.237947,11.554591,0001-01-01T00:00:00,0.51881623,-0.021586835
50,1995-02-12,EL,4,1995,6,0.4628508,20.850529,9.650684,0001-01-01T00:00:00,0.48080233,-0.017951518
51,1995-02-12,VASS,3,1995,6,0.45208678,28.088022,12.698223,0001-01-01T00:00:00,0.4735832,-0.021496415
52,1995-02-12,EL,5,1995,6,0.46061593,17.331083,7.9829736,0001-01-01T00:00:00,0.48999757,-0.029381633
53,1995-02-12,NO,0,1995,6,0.47960842,87.20346,41.823517,0001-01-01T00:00:00,0.5040218,-0.024413407
54,1995-02-19,VASS,2,1995,7,0.47448817,23.237947,11.026131,0001-01-01T00:00:00,0.4972294,-0.022741228
55,1995-02-19,NO,0,1995,7,0.4534804,87.20346,39.54506,0001-01-01T00:00:00,0.47960842,-0.026128024
56,1995-02-19,EL,4,1995,7,0.44270507,20.850529,9.230635,0001-01-01T00:00:00,0.4628508,-0.020145744
57,1995-02-19,EL,5,1995,7,0.4305173,17.331083,7.461331,0001-01-01T00:00:00,0.46061593,-0.030098647
58,1995-02-19,EL,1,1995,7,0.38475063,5.975986,2.2992644,0001-01-01T00:00:00,0.42376363,-0.039013
59,1995-02-19,VASS,1,1995,7,0.46014556,35.877495,16.508871,0001-01-01T00:00:00,0.48857254,-0.028426975
60,1995-02-19,EL,3,1995,7,0.40837544,9.14728,3.7355242,0001-01-01T00:00:00,0.4462214,-0.03784597
61,1995-02-19,VASS,3,1995,7,0.42659828,28.088022,11.982302,0001-01-01T00:00:00,0.45208678,-0.025488496
62,1995-02-19,EL,2,1995,7,0.49777928,33.898586,16.874014,0001-01-01T00:00:00,0.519426,-0.021646708
63,1995-02-26,VASS,2,1995,8,0.45044813,23.237947,10.46749,0001-01-01T00:00:00,0.47448817,-0.024040043
64,1995-02-26,EL,2,1995,8,0.47509512,33.898586,16.105053,0001-01-01T00:00:00,0.49777928,-0.022684157
65,1995-02-26,VASS,1,1995,8,0.42938024,35.877495,15.405087,0001-01-01T00:00:00,0.46014556,-0.030765325
66,1995-02-26,EL,5,1995,8,0.39809477,17.331083,6.899414,0001-01-01T00:00:00,0.4305173,-0.032422513
67,1995-02-26,EL,1,1995,8,0.34042466,5.975986,2.0343728,0001-01-01T00:00:00,0.38475063,-0.044325978
68,1995-02-26,EL,4,1995,8,0.42185354,20.850529,8.79587,0001-01-01T00:00:00,0.44270507,-0.020851523
69,1995-02-26,NO,0,1995,8,0.42609283,87.20346,37.15677,0001-01-01T00:00:00,0.4534804,-0.02738756
70,1995-02-26,VASS,3,1995,8,0.40146485,28.088022,11.276354,0001-01-01T00:00:00,0.42659828,-0.025133431
71,1995-02-26,EL,3,1995,8,0.37252668,9.14728,3.4076054,0001-01-01T00:00:00,0.40837544,-0.035848767
72,1995-03-05,NO,0,1995,9,0.39891398,87.20346,34.78668,0001-01-01T00:00:00,0.42609283,-0.027178854
73,1995-03-05,VASS,1,1995,9,0.39890763,35.877495,14.311807,0001-01-01T00:00:00,0.42938024,-0.030472606
74,1995-03-05,VASS,2,1995,9,0.42592818,23.237947,9.8976965,0001-01-01T00:00:00,0.45044813,-0.02451995
75,1995-03-05,EL,3,1995,9,0.3332248,9.14728,3.0481002,0001-01-01T00:00:00,0.37252668,-0.039301872
76,1995-03-05,EL,5,1995,9,0.37155125,17.331083,6.439386,0001-01-01T00:00:00,0.39809477,-0.026543528
77,1995-03-05,EL,1,1995,9,0.30468178,5.975986,1.8207741,0001-01-01T00:00:00,0.34042466,-0.03574288
78,1995-03-05,EL,2,1995,9,0.44805056,33.898586,15.18828,0001-01-01T00:00:00,0.47509512,-0.027044564
79,1995-03-05,VASS,3,1995,9,0.3769833,28.088022,10.588716,0001-01-01T00:00:00,0.40146485,-0.024481535
80,1995-03-05,EL,4,1995,9,0.40237504,20.850529,8.389732,0001-01-01T00:00:00,0.42185354,-0.0194785
81,1995-03-12,VASS,3,1995,10,0.3525931,28.088022,9.903643,0001-01-01T00:00:00,0.3769833,-0.02439022
82,1995-03-12,EL,4,1995,10,0.37955016,20.850529,7.9138217,0001-01-01T00:00:00,0.40237504,-0.022824883
83,1995-03-12,VASS,1,1995,10,0.36745906,35.877495,13.183511,0001-01-01T00:00:00,0.39890763,-0.031448573
84,1995-03-12,NO,0,1995,10,0.3708784,87.20346,32.34188,0001-01-01T00:00:00,0.39891398,-0.028035581
85,1995-03-12,EL,2,1995,10,0.41943166,33.898586,14.21814,0001-01-01T00:00:00,0.44805056,-0.028618902
86,1995-03-12,EL,3,1995,10,0.3019827,9.14728,2.76232,0001-01-01T00:00:00,0.3332248,-0.031242102
87,1995-03-12,EL,5,1995,10,0.34261218,17.331083,5.9378405,0001-01-01T00:00:00,0.37155125,-0.028939068
88,1995-03-12,EL,1,1995,10,0.2714355,5.975986,1.6220948,0001-01-01T00:00:00,0.30468178,-0.03324628
89,1995-03-12,VASS,2,1995,10,0.39961925,23.237947,9.286331,0001-01-01T00:00:00,0.42592818,-0.026308924
90,1995-03-19,EL,1,1995,11,0.24342246,5.975986,1.4546893,0001-01-01T00:00:00,0.2714355,-0.028013036
91,1995-03-19,VASS,2,1995,11,0.37316298,23.237947,8.671542,0001-01-01T00:00:00,0.39961925,-0.026456267
92,1995-03-19,EL,5,1995,11,0.3104123,17.331083,5.3797812,0001-01-01T00:00:00,0.34261218,-0.03219989
93,1995-03-19,NO,0,1995,11,0.3437157,87.20346,29.9732,0001-01-01T00:00:00,0.3708784,-0.0271627
94,1995-03-19,VASS,1,1995,11,0.3368959,35.877495,12.086982,0001-01-01T00:00:00,0.36745906,-0.030563146
95,1995-03-19,EL,3,1995,11,0.2679753,9.14728,2.4512448,0001-01-01T00:00:00,0.3019827,-0.0340074
96,1995-03-19,VASS,3,1995,11,0.32995614,28.088022,9.267816,0001-01-01T00:00:00,0.3525931,-0.02263695
97,1995-03-19,EL,2,1995,11,0.39197633,33.898586,13.287443,0001-01-01T00:00:00,0.41943166,-0.02745533
98,1995-03-19,EL,4,1995,11,0.36109245,20.850529,7.528969,0001-01-01T00:00:00,0.37955016,-0.01845771
99,1995-03-26,EL,1,1995,12,0.21356256,5.975986,1.2762468,0001-01-01T00:00:00,0.24342246,-0.0298599
100,1995-03-26,EL,2,1995,12,0.36705586,33.898586,12.442675,0001-01-01T00:00:00,0.39197633,-0.024920464
101,1995-03-26,EL,4,1995,12,0.34664547,20.850529,7.2277417,0001-01-01T00:00:00,0.36109245,-0.014446974
102,1995-03-26,NO,0,1995,12,0.32027408,87.20346,27.929008,0001-01-01T00:00:00,0.3437157,-0.023441613
103,1995-03-26,VASS,1,1995,12,0.31051028,35.877495,11.140331,0001-01-01T00:00:00,0.3368959,-0.026385635
104,1995-03-26,EL,3,1995,12,0.2390562,9.14728,2.186714,0001-01-01T00:00:00,0.2679753,-0.0289191
105,1995-03-26,VASS,3,1995,12,0.31153113,28.088022,8.750293,0001-01-01T00:00:00,0.32995614,-0.018425018
106,1995-03-26,EL,5,1995,12,0.28549692,17.331083,4.9479713,0001-01-01T00:00:00,0.3104123,-0.024915367
107,1995-03-26,VASS,2,1995,12,0.34896535,23.237947,8.109239,0001-01-01T00:00:00,0.37316298,-0.024197638
108,1995-04-02,VASS,2,1995,13,0.32486072,23.237947,7.549096,0001-01-01T00:00:00,0.34896535,-0.024104625
109,1995-04-02,EL,2,1995,13,0.33796725,33.898586,11.456612,0001-01-01T00:00:00,0.36705586,-0.029088616
110,1995-04-02,EL,5,1995,13,0.25997,17.331083,4.505562,0001-01-01T00:00:00,0.28549692,-0.025526911
111,1995-04-02,EL,4,1995,13,0.32810456,20.850529,6.8411536,0001-01-01T00:00:00,0.34664547,-0.018540919
112,1995-04-02,EL,3,1995,13,0.20868954,9.14728,1.9089415,0001-01-01T00:00:00,0.2390562,-0.03036666
113,1995-04-02,NO,0,1995,13,0.29421312,87.20346,25.656403,0001-01-01T00:00:00,0.32027408,-0.026060969
114,1995-04-02,VASS,3,1995,13,0.28970274,28.088022,8.1371765,0001-01-01T00:00:00,0.31153113,-0.021828383
115,1995-04-02,VASS,1,1995,13,0.2804739,35.877495,10.062701,0001-01-01T00:00:00,0.31051028,-0.03003639
116,1995-04-02,EL,1,1995,13,0.18505247,5.975986,1.105871,0001-01-01T00:00:00,0.21356256,-0.028510094
117,1995-04-09,EL,1,1995,14,0.15480673,5.975986,0.92512286,0001-01-01T00:00:00,0.18505247,-0.030245736
118,1995-04-09,NO,0,1995,14,0.26969948,87.20346,23.518728,0001-01-01T00:00:00,0.29421312,-0.024513632
119,1995-04-09,EL,5,1995,14,0.23479651,17.331083,4.0692782,0001-01-01T00:00:00,0.25997,-0.0251735
120,1995-04-09,EL,2,1995,14,0.3125953,33.898586,10.5965395,0001-01-01T00:00:00,0.33796725,-0.025371939
121,1995-04-09,EL,3,1995,14,0.17999165,9.14728,1.6464338,0001-01-01T00:00:00,0.20868954,-0.028697893
122,1995-04-09,VASS,2,1995,14,0.30343142,23.237947,7.0511236,0001-01-01T00:00:00,0.32486072,-0.0214293
123,1995-04-09,VASS,3,1995,14,0.26848194,28.088022,7.5411263,0001-01-01T00:00:00,0.28970274,-0.021220803
124,1995-04-09,VASS,1,1995,14,0.25203764,35.877495,9.0424795,0001-01-01T00:00:00,0.2804739,-0.028436244
125,1995-04-09,EL,4,1995,14,0.30947277,20.850529,6.452671,0001-01-01T00:00:00,0.32810456,-0.018631786
126,1995-04-16,VASS,2,1995,15,0.28695557,23.237947,6.668258,0001-01-01T00:00:00,0.30343142,-0.016475856
127,1995-04-16,NO,0,1995,15,0.24920519,87.20346,21.731554,0001-01-01T00:00:00,0.26969948,-0.020494297
128,1995-04-16,EL,1,1995,15,0.13821013,5.975986,0.8259418,0001-01-01T00:00:00,0.15480673,-0.0165966
129,1995-04-16,EL,2,1995,15,0.29132256,33.898586,9.8754225,0001-01-01T00:00:00,0.3125953,-0.021272749
130,1995-04-16,EL,4,1995,15,0.29311916,20.850529,6.1116896,0001-01-01T00:00:00,0.30947277,-0.016353607
131,1995-04-16,VASS,1,1995,15,0.22754748,35.877495,8.163834,0001-01-01T00:00:00,0.25203764,-0.024490163
132,1995-04-16,VASS,3,1995,15,0.2506649,28.088022,7.040681,0001-01-01T00:00:00,0.26848194,-0.01781705
133,1995-04-16,EL,5,1995,15,0.21096158,17.331083,3.6561928,0001-01-01T00:00:00,0.23479651,-0.023834929
134,1995-04-16,EL,3,1995,15,0.15859732,9.14728,1.450734,0001-01-01T00:00:00,0.17999165,-0.021394327
135,1995-04-23,EL,1,1995,16,0.12095177,5.975986,0.7228061,0001-01-01T00:00:00,0.13821013,-0.017258361
136,1995-04-23,EL,2,1995,16,0.26683426,33.898586,9.045303,0001-01-01T00:00:00,0.29132256,-0.0244883
137,1995-04-23,EL,5,1995,16,0.1869025,17.331083,3.239223,0001-01-01T00:00:00,0.21096158,-0.024059087
138,1995-04-23,VASS,3,1995,16,0.23124963,28.088022,6.4953446,0001-01-01T00:00:00,0.2506649,-0.01941526
139,1995-04-23,VASS,2,1995,16,0.2656719,23.237947,6.17367,0001-01-01T00:00:00,0.28695557,-0.021283656
140,1995-04-23,NO,0,1995,16,0.22680533,87.20346,19.77821,0001-01-01T00:00:00,0.24920519,-0.022399858
141,1995-04-23,EL,3,1995,16,0.13199206,9.14728,1.2073681,0001-01-01T00:00:00,0.15859732,-0.026605263
142,1995-04-23,EL,4,1995,16,0.27656075,20.850529,5.766438,0001-01-01T00:00:00,0.29311916,-0.016558409
143,1995-04-23,VASS,1,1995,16,0.20252728,35.877495,7.266172,0001-01-01T00:00:00,0.22754748,-0.025020197
144,1995-04-30,VASS,1,1995,17,0.19429365,35.877495,6.9707694,0001-01-01T00:00:00,0.20252728,-0.008233637
145,1995-04-30,EL,2,1995,17,0.2615539,33.898586,8.866307,0001-01-01T00:00:00,0.26683426,-0.0052803457
146,1995-04-30,EL,4,1995,17,0.25827125,20.850529,5.3850923,0001-01-01T00:00:00,0.27656075,-0.018289506
147,1995-04-30,EL,3,1995,17,0.10982682,9.14728,1.0046166,0001-01-01T00:00:00,0.13199206,-0.022165239
148,1995-04-30,EL,1,1995,17,0.1164664,5.975986,0.6960016,0001-01-01T00:00:00,0.12095177,-0.0044853687
149,1995-04-30,VASS,2,1995,17,0.25123572,23.237947,5.8382025,0001-01-01T00:00:00,0.2656719,-0.014436185
150,1995-04-30,NO,0,1995,17,0.2136892,87.20346,18.634438,0001-01-01T00:00:00,0.22680533,-0.013116136
151,1995-04-30,EL,5,1995,17,0.1668595,17.331083,2.891856,0001-01-01T00:00:00,0.1869025,-0.020043
152,1995-04-30,VASS,3,1995,17,0.21195407,28.088022,5.9533706,0001-01-01T00:00:00,0.23124963,-0.019295558
153,1995-05-07,VASS,1,1995,18,0.20952079,35.877495,7.5170813,0001-01-01T00:00:00,0.19429365,0.015227139
154,1995-05-07,NO,0,1995,18,0.21993004,87.20346,19.17866,0001-01-01T00:00:00,0.2136892,0.0062408447
155,1995-05-07,EL,1,1995,18,0.15814424,5.975986,0.9450677,0001-01-01T00:00:00,0.1164664,0.041677833
156,1995-05-07,EL,2,1995,18,0.27109817,33.898586,9.189845,0001-01-01T00:00:00,0.2615539,0.009544253
157,1995-05-07,EL,5,1995,18,0.16388395,17.331083,2.8402867,0001-01-01T00:00:00,0.1668595,-0.0029755384
158,1995-05-07,EL,3,1995,18,0.12657504,9.14728,1.1578172,0001-01-01T00:00:00,0.10982682,0.01674822
159,1995-05-07,EL,4,1995,18,0.25175563,20.850529,5.249238,0001-01-01T00:00:00,0.25827125,-0.006515622
160,1995-05-07,VASS,2,1995,18,0.24827598,23.237947,5.7694244,0001-01-01T00:00:00,0.25123572,-0.0029597431
161,1995-05-07,VASS,3,1995,18,0.21233076,28.088022,5.9639506,0001-01-01T00:00:00,0.21195407,0.00037668645
162,1995-05-14,NO,0,1995,19,0.22905688,87.20346,19.974552,0001-01-01T00:00:00,0.21993004,0.009126842
163,1995-05-14,EL,2,1995,19,0.28307286,33.898586,9.59577,0001-01-01T00:00:00,0.27109817,0.011974692
164,1995-05-14,VASS,3,1995,19,0.21521062,28.088022,6.0448403,0001-01-01T00:00:00,0.21233076,0.002879858
165,1995-05-14,VASS,1,1995,19,0.22920732,35.877495,8.223385,0001-01-01T00:00:00,0.20952079,0.019686535
166,1995-05-14,EL,3,1995,19,0.1483466,9.14728,1.3569678,0001-01-01T00:00:00,0.12657504,0.021771565
167,1995-05-14,EL,1,1995,19,0.21119262,5.975986,1.2620841,0001-01-01T00:00:00,0.15814424,0.053048387
168,1995-05-14,VASS,2,1995,19,0.24583587,23.237947,5.7127213,0001-01-01T00:00:00,0.24827598,-0.0024401098
169,1995-05-14,EL,4,1995,19,0.24546902,20.850529,5.1181593,0001-01-01T00:00:00,0.25175563,-0.006286606
170,1995-05-14,EL,5,1995,19,0.1636647,17.331083,2.8364866,0001-01-01T00:00:00,0.16388395,-0.00021925569
171,1995-05-21,EL,5,1995,20,0.14964335,17.331083,2.5934815,0001-01-01T00:00:00,0.1636647,-0.014021352
172,1995-05-21,EL,2,1995,20,0.2743598,33.898586,9.300409,0001-01-01T00:00:00,0.28307286,-0.008713067
173,1995-05-21,EL,1,1995,20,0.21826157,5.975986,1.304328,0001-01-01T00:00:00,0.21119262,0.007068947
174,1995-05-21,VASS,2,1995,20,0.23055637,23.237947,5.357657,0001-01-01T00:00:00,0.24583587,-0.015279502
175,1995-05-21,EL,4,1995,20,0.23604783,20.850529,4.921722,0001-01-01T00:00:00,0.24546902,-0.009421185
176,1995-05-21,VASS,1,1995,20,0.22390717,35.877495,8.033229,0001-01-01T00:00:00,0.22920732,-0.0053001493
177,1995-05-21,VASS,3,1995,20,0.20789905,28.088022,5.8394732,0001-01-01T00:00:00,0.21521062,-0.0073115677
178,1995-05-21,EL,3,1995,20,0.14350066,9.14728,1.3126407,0001-01-01T00:00:00,0.1483466,-0.004845947
179,1995-05-21,NO,0,1995,20,0.22068135,87.20346,19.244177,0001-01-01T00:00:00,0.22905688,-0.0083755255
180,1995-05-28,EL,2,1995,21,0.3042625,33.898586,10.314069,0001-01-01T00:00:00,0.2743598,0.029902697
181,1995-05-28,EL,5,1995,21,0.16850746,17.331083,2.920417,0001-01-01T00:00:00,0.14964335,0.01886411
182,1995-05-28,VASS,2,1995,21,0.2419509,23.237947,5.6224422,0001-01-01T00:00:00,0.23055637,0.011394531
183,1995-05-28,EL,3,1995,21,0.1890781,9.14728,1.7295501,0001-01-01T00:00:00,0.14350066,0.045577437
184,1995-05-28,NO,0,1995,21,0.25105667,87.20346,21.89301,0001-01-01T00:00:00,0.22068135,0.030375317
185,1995-05-28,EL,4,1995,21,0.25401998,20.850529,5.296451,0001-01-01T00:00:00,0.23604783,0.017972142
186,1995-05-28,EL,1,1995,21,0.30698246,5.975986,1.8345228,0001-01-01T00:00:00,0.21826157,0.08872089
187,1995-05-28,VASS,1,1995,21,0.26755816,35.877495,9.599317,0001-01-01T00:00:00,0.22390717,0.043650985
188,1995-05-28,VASS,3,1995,21,0.23393743,28.088022,6.5708394,0001-01-01T00:00:00,0.20789905,0.026038378
189,1995-06-04,EL,1,1995,22,0.64343303,5.975986,3.8451467,0001-01-01T00:00:00,0.30698246,0.33645058
190,1995-06-04,VASS,1,1995,22,0.42334822,35.877495,15.188674,0001-01-01T00:00:00,0.26755816,0.15579006
191,1995-06-04,NO,0,1995,22,0.3761344,87.20346,32.800224,0001-01-01T00:00:00,0.25105667,0.12507772
192,1995-06-04,EL,4,1995,22,0.3511176,20.850529,7.3209877,0001-01-01T00:00:00,0.25401998,0.097097635
193,1995-06-04,EL,3,1995,22,0.38829488,9.14728,3.5518417,0001-01-01T00:00:00,0.1890781,0.19921678
194,1995-06-04,VASS,3,1995,22,0.36424768,28.088022,10.230997,0001-01-01T00:00:00,0.23393743,0.13031025
195,1995-06-04,EL,5,1995,22,0.26309502,17.331083,4.5597215,0001-01-01T00:00:00,0.16850746,0.094587564
196,1995-06-04,EL,2,1995,22,0.40509784,33.898586,13.7322445,0001-01-01T00:00:00,0.3042625,0.10083535
197,1995-06-04,VASS,2,1995,22,0.30521947,23.237947,7.092674,0001-01-01T00:00:00,0.2419509,0.06326857
198,1995-06-11,EL,5,1995,23,0.3581016,17.331083,6.2062893,0001-01-01T00:00:00,0.26309502,0.095006585
199,1995-06-11,VASS,3,1995,23,0.484859,28.088022,13.61873,0001-01-01T00:00:00,0.36424768,0.12061131
200,1995-06-11,EL,3,1995,23,0.5198271,9.14728,4.755004,0001-01-01T00:00:00,0.38829488,0.13153225
201,1995-06-11,VASS,2,1995,23,0.36499637,23.237947,8.481767,0001-01-01T00:00:00,0.30521947,0.059776902
202,1995-06-11,VASS,1,1995,23,0.5326837,35.877495,19.111355,0001-01-01T00:00:00,0.42334822,0.10933545
203,1995-06-11,EL,2,1995,23,0.4860484,33.898586,16.476353,0001-01-01T00:00:00,0.40509784,0.08095056
204,1995-06-11,NO,0,1995,23,0.47687927,87.20346,41.58552,0001-01-01T00:00:00,0.3761344,0.10074487
205,1995-06-11,EL,1,1995,23,0.7880022,5.975986,4.7090898,0001-01-01T00:00:00,0.64343303,0.14456916
206,1995-06-11,EL,4,1995,23,0.46384713,20.850529,9.671458,0001-01-01T00:00:00,0.3511176,0.11272952
207,1995-06-18,VASS,1,1995,24,0.6239262,35.877495,22.38491,0001-01-01T00:00:00,0.5326837,0.09124255
208,1995-06-18,VASS,2,1995,24,0.4310398,23.237947,10.01648,0001-01-01T00:00:00,0.36499637,0.06604344
209,1995-06-18,EL,4,1995,24,0.5249777,20.850529,10.946062,0001-01-01T00:00:00,0.46384713,0.061130553
210,1995-06-18,NO,0,1995,24,0.5549073,87.20346,48.38984,0001-01-01T00:00:00,0.47687927,0.07802805
211,1995-06-18,VASS,3,1995,24,0.55364877,28.088022,15.550899,0001-01-01T00:00:00,0.484859,0.06878978
212,1995-06-18,EL,2,1995,24,0.56868005,33.898586,19.277449,0001-01-01T00:00:00,0.4860484,0.08263165
213,1995-06-18,EL,3,1995,24,0.6067914,9.14728,5.5504904,0001-01-01T00:00:00,0.5198271,0.08696425
214,1995-06-18,EL,1,1995,24,0.849647,5.975986,5.0774784,0001-01-01T00:00:00,0.7880022,0.061644793
215,1995-06-18,EL,5,1995,24,0.44454682,17.331083,7.7044783,0001-01-01T00:00:00,0.3581016,0.08644521
216,1995-06-25,EL,4,1995,25,0.5952325,20.850529,12.4109125,0001-01-01T00:00:00,0.5249777,0.0702548
217,1995-06-25,VASS,3,1995,25,0.62690336,28.088022,17.608475,0001-01-01T00:00:00,0.55364877,0.073254585
218,1995-06-25,VASS,2,1995,25,0.49524182,23.237947,11.508404,0001-01-01T00:00:00,0.4310398,0.06420201
219,1995-06-25,EL,5,1995,25,0.52800786,17.331083,9.150949,0001-01-01T00:00:00,0.44454682,0.083461046
220,1995-06-25,EL,2,1995,25,0.6324553,33.898586,21.43934,0001-01-01T00:00:00,0.56868005,0.06377524
221,1995-06-25,EL,1,1995,25,0.8770498,5.975986,5.241237,0001-01-01T00:00:00,0.849647,0.027402818
222,1995-06-25,VASS,1,1995,25,0.6915441,35.877495,24.810871,0001-01-01T00:00:00,0.6239262,0.06761789
223,1995-06-25,EL,3,1995,25,0.6871893,9.14728,6.285912,0001-01-01T00:00:00,0.6067914,0.080397904
224,1995-06-25,NO,0,1995,25,0.62357026,87.20346,54.377483,0001-01-01T00:00:00,0.5549073,0.06866294
225,1995-07-02,VASS,3,1995,26,0.69053096,28.088022,19.395649,0001-01-01T00:00:00,0.62690336,0.0636276
